,date,rating,review_text,is_elite,useful_count,funny_count,cool_count,user_name,language,sentiment_scores,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_neu,sentiment
129,2022-11-05 14:10:52+00:00,3,"We had a great time and an amazing meal in Llama Inn. However two of four people got their main course while we were still eating appetizers. Two other people got the main course 15 min later so ours was already cold.
Also, I don't think the quality, portions, service matches the prices. But I would definitely go again!",False,0,0,0,Tony K.,en,"{'neg': 0.032, 'neu': 0.828, 'pos': 0.14, 'compound': 0.7777}",0.7777,0.14,0.032,0.828,positive
128,2022-11-07 02:23:22+00:00,2,"Split the bill wrong

Had shells of shrimp in the food

Terrible value for what you are getting",False,0,0,0,Niklas N.,en,"{'neg': 0.263, 'neu': 0.636, 'pos': 0.102, 'compound': -0.5859}",-0.5859,0.102,0.263,0.636,negative
127,2022-11-13 15:51:26+00:00,5,"One of the best restaurants I have ever been to! We were able to walk in, but generally they recommend making reservations 2 weeks in advance. Fun yet relaxing atmosphere. Delicious, interesting and flavor full dishes. The waiters were all very knowledgeable about the dishes origination too. 

Highly recommend the ceviche, pig tail, and llama del rey cocktail.",False,0,0,0,Claire Z.,en,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9879}",0.9879,0.393,0.0,0.607,positive
126,2022-11-14 03:10:14+00:00,4,"Went to Llama Inn with friends for Saturday dinner. Everyone had a wonderful time at this beautiful space with excellent, tasty dishes.

Quality: An extremely enjoyable meal in a lovely setting. The weakest point was the cocktails, I was just not crazy about their iteration of the Pisco Sour or their specialty drink Llama Del Rey. The food however hit the spot. The Fluke Ceviche is a stand-out, while the Salmon Ceviche, a bit more Asian inspired, is also quite good. The Chicken Thigh is served on skewers with a beautiful purple chips laid on top. Incredible and should not be skipped. The Arroz Con Mariscos, was flavorful and fresh. And the Lomo Saltado is the star of the show, tender steak and all the fixings to create scallion pancake steak tacos.
Quantity: Family-style dining, even with lighter food items it is a lot.
Value: $17-$20 for Cocktails. $26 for the Fluke Ceviche. $25 for the Salmon Ceviche. $24 for the Chicken Thigh. $36 for the Arroz Con Mariscos. $82 for the Lomo Saltado.
Ambiance: Llama Inn is a chic Peruvian restaurant in Williamsburg. It has tall windows surrounding the space, making it attractive and welcoming. They have a well designed outdoor patio, and then plenty of seating inside. The bar is at the center, with tables and booths along the windows. The kitchen is wide open, giving full view of the flames. A few unique art pieces decorate the space and instrumental music played in the background.
Crowd: We were able to slip in without a reservation, but it is highly recommended.
Service: Our waitress was fantastic and attentive.
Parking: Decent parking options in the area.",True,5,2,2,Ryan F.,en,"{'neg': 0.007, 'neu': 0.782, 'pos': 0.211, 'compound': 0.9947}",0.9947,0.211,0.007,0.782,positive
125,2022-11-15 20:17:01+00:00,3,"I came here with a friend after reading a lot of good reviews and since it having a Michelin Bib, I would be expecting great things. We made a reservation on a weekday for dinner. Reservations are made through Resy, and we made it earlier in the week.

The ambience was definitely lowkey. It was a good atmosphere. The service was average. It was busy around the restaurant, but there was a good amount of time between us seating with the menu, ordering drinks, and ordering our entrees. 

Our server explained the menu and suggested since it was us two dining; she recommended the Lomo Saltado and 3 smaller tapa dishes. 

We ended up ordering the Fluke Ceviche, Bok Choy Salad, and the  Mushroom/Potato dish as our share-ables. We also ordered the Lomo Saltado, which is a popular traditional Peruvian dish consisting of stir fried beef, fries, and rice. 

We enjoyed the fluke ceviche. It had a good amount of acidity and flavorful with every bite. I thought it was an outstanding dish. Unfortunately this was probably the best dish of the night for us. The Bok Choy Salad was an interesting take on integrating asian vegetables as a salad. I thought it was an unique and interesting dish. The mixed mushroom came after our main course (Lomo Saltado) due to an error in the kitchen. The mushroom I believe was a stir-fried king oyster(?) mushroom, was a solid dish with great umami flavor.

The Lomo Saltado (our main course) was a complete letdown. I seldom let the price of a certain dish deter me from having a great meal. But sadly, this dish priced at $82, which comes with french fries. tri-tip steaks drenched in sauce, rice, guacamole, and scallion pancakes, felt like loaded fries dish from Chili's. The steak was drenched in sauce, which made it very salty to eat. It was also very chewy and hard to enjoy. This dish could've been shared with 4 people, but definitely still not worth it. There was nothing special nor memorable about this overpriced dish at all.

Overall: The smaller dishes were delicious, but the service could have been better. I was disappointed that the Lomo Saltado did not deliver to its caliber as it should have.",True,1,1,0,Norman C.,en,"{'neg': 0.129, 'neu': 0.665, 'pos': 0.206, 'compound': 0.9864}",0.9864,0.206,0.129,0.665,positive
124,2022-11-27 02:09:06+00:00,4,"Let me make this clear - flavor wise this is a 5-star brunch.  My table ordered the fluke ceviche which came with crispy calamari, soft hominy corn, toasted corn and sweet potato in leche de tigre. Textures were great on this one and the flavor was delicious. We were offered a ""pickleback"" shot with our leftover leche de tigre. I wish we knew how much it would cost ahead of time because these were $17 each. The lomo salteado was enough for 2 people but was delicious as well. They didn't ask how we wanted the steak cooked but it came to our table perfectly tender with a crispy crust. The home-made a
Sausage was DELICIOUS. I'd go back because the food was great and the decor was the best I've seen in a long time but the prices were a little steep. We had a cocktail and some coffee with our meal and the bill was $178 before tip.",False,0,0,0,Yaranny R.,en,"{'neg': 0.033, 'neu': 0.634, 'pos': 0.333, 'compound': 0.9969}",0.9969,0.333,0.033,0.634,positive
123,2022-12-01 19:11:34+00:00,5,"Food:  
The food was exceptional. We got two pre-fixe menus and added an extra appetizer which was a lot for two people. All the flavors meshed well together. We also got two cocktails and a bottle of wine. Drinks are well crafted too. 

Atmosphere:
Tables were very close together, so you can definitely hear people next to you. Darkly lit in an open space. 

Service:
They were very helpful and attentive. Our waitress made suggestions on which wines would fit our interests. Went in on a Sunday night and there was a lot of space.",False,0,0,1,Jenny Z.,en,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9629}",0.9629,0.199,0.0,0.801,positive
122,2022-12-03 05:04:03+00:00,4,"The octopus, ceviche and desserts were really really good. I like the atmosphere and the openness of the restaurant. I would advise against the more expensive dishes. The $82 steak taco and french fry entree was very good but not worth the price.",False,0,0,0,Patrick H.,en,"{'neg': 0.106, 'neu': 0.724, 'pos': 0.169, 'compound': 0.2609}",0.2609,0.169,0.106,0.724,positive
121,2022-12-12 01:40:20+00:00,4,"Ambiance was cute, dim, and a little artsy. Service here was great, and our server was especially attentive to a food allergy notice. Similar to what some other reviewers said, don't skip the chicken thigh app...probably the highlight of the night. Lomo Saltado was good, although the fries on top were a little too soggy and spicy for my taste.",False,0,0,0,Lauren S.,en,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.9589}",0.9589,0.272,0.0,0.728,positive
120,2022-12-13 23:32:20+00:00,2,"First, this review mostly focuses on food. The ambiance was great and it is a nice environment to grab drinks and has a extensive and amazing drink menu. If your intent is to only grab drinks, I would recommend this place in a heartbeat. 

However, if you planned on going there for food, it is not a place I would recommend. The food is expensive and it is not worth the price you are spending. The menu is quite small and there is no apps that you can get besides ceviche and octopus which is shocking, not even chips and guacamole are offered if you wanted a small side with drinks. 
The llomo saltado was $82 and was way too salty and overall pretty disappointing for the amount of money you pay for it. Overall, for the amount of positive reviews and hype surrounding the restaurant, food wise it was a let down.",False,0,0,1,Jessica N.,en,"{'neg': 0.17, 'neu': 0.691, 'pos': 0.138, 'compound': -0.7877}",-0.7877,0.138,0.17,0.691,negative
119,2022-12-27 02:33:48+00:00,3,"I thought everything here was just ok!
Wasn't super impressed by the food. We had the ceviche special to start - it was decent but not super memorable. The pig tails were a unique offering so it was exciting to try, but ultimately I probably wouldn't get them again. The lomo saltado was gigantic and also a unique experience, but the flavors were just meh. The star of the show was really the dessert, the banana mousse, which I highly recommend. Only reason i'd go back would be to get the dessert again. The atmosphere is generally nice but some of the tables are very close together, especially if you're dining as a pair. Service was great and our waitress was lovely.",True,1,0,0,Nicole K.,en,"{'neg': 0.105, 'neu': 0.721, 'pos': 0.174, 'compound': 0.9187}",0.9187,0.174,0.105,0.721,positive
118,2023-01-04 18:26:17+00:00,5,"The food is on another level -- and the prices reflect that fact! Dining here is an almost spiritual experience, to be savored and cherished with dear friends.",False,0,0,0,Laura A.,en,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.8516}",0.8516,0.271,0.0,0.729,positive
117,2023-01-06 15:53:08+00:00,5,"The vibes, staff, cocktails and food were stellar! Had the fluke ceviche, pig tails, bok choy, and arroz con mariscos (similar to a paella) and all of them were so so good, wish I had more space in my stomach to enjoy more! Also the cocktail I had with pisco quebranta, apricot, and ginger was divine! Highly recommend this spot!",False,0,0,0,Gail W.,en,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9589}",0.9589,0.258,0.0,0.742,positive
116,2023-01-06 20:21:19+00:00,5,"Llama Inn's atmosphere really enriches your entire dining experience the more you pay attention to detail. 

The main art piece in the back right at first glance appears to just be a bunch of rags, but upon further inspection you realize they are old llama scarves. These scarves are commonly used to keep track of different llamas in a pack! 

As for the food, I wish I had ordered 2 of every ceviche. All 3 had fantastically unique tangy, acidic, and spicy textures that balanced beautifully with the richness of each fish. 

The bok choy salad was also a highlight and was presented BEAUTIFULLY. 

Service was attentive and walked us through each dish explaining taste profiles and what he enjoyed best. 

My only critique is they couldn't tell me the inspiration behind the name of the restaurant (sarcasm)",False,1,0,0,Ryan P.,en,"{'neg': 0.008, 'neu': 0.729, 'pos': 0.263, 'compound': 0.9937}",0.9937,0.263,0.008,0.729,positive
115,2023-01-09 17:18:50+00:00,5,"The chips and dip are a must order; I've never had chips that good and the garlic tzatziki stuff they come with are *chef's kiss* The cariñito, a mezcal cocktail, is a revelation (though I will say I had two and the second one was  too sweet, but I am not crazy about sugar and need my cocktails to fall within a smaller window of sweetness than most people)

We were there for brunch and the bacon egg and cheese burrito and cauliflower sandwich were both delicious! The bok choy as a side salad I loved, and the french fries tasted like mcdonald's fries but better which is just about the highest praise french fries could possibly receive. The tamales with prawns and eggs at the table next to us also looked bomb and I will probably have to come back to try them.

My only notes are that when you get above $15 I think the cocktails need to be a little more booze forward, but maybe that's just me. Other than that, love.",True,0,0,0,Julianne N.,en,"{'neg': 0.055, 'neu': 0.731, 'pos': 0.214, 'compound': 0.9882}",0.9882,0.214,0.055,0.731,positive
114,2023-01-10 03:49:44+00:00,4,"Came to Llama Inn this evening on a date and the entire experience was wonderful. The ambience was romantic and classy. Our server Gabriel was attentive, charming, and described each dish recommendation with thoughtful detail. We started with a pisco cocktail and shared the salmon ceviche and bok choy salad both of which were delicious. The dressing alone on the salad was worth it - so flavorful. Then we each had the Atlantic Hake dish with the mushroom side and also very yummy and favorful. Our server recommended a Reisling to enjoy with our meal which perfectly complemented the fish. Finally for dessert we enjoyed a parfait type dessert made with Peruvian fruit and shaved ice and it was so unique and light. I've never tried anything quite like it before. Highly recommend llama inn for a lovely dining experience and Peruvian treat.",False,1,0,0,Angela W.,en,"{'neg': 0.011, 'neu': 0.615, 'pos': 0.375, 'compound': 0.9972}",0.9972,0.375,0.011,0.615,positive
113,2023-01-13 03:02:23+00:00,5,"I came in with a friend on a Tuesday night at 8pm with a reservation, and the place was full! My friend and I each started with a glass of wine, which they let us sample before pouring the full glass, always nice. We then split the quinoa, bacon, cashew, banana as an appetizer. This was quinoa mounded over a center of banana mayo, bacon dices, and cashews that you were meant to dig into not mix. This was definitely a new flavor profile for us but we did like it! The mayo could be a bit overpowering. For entrees we had the atlantic hake sudado, but they had a substitution with monk fish for the hake (which is what drew my friend to this dish!). They said it was well cooked and tender and overall enjoyed their dish. Our other entree was the pork loin. This was well cooked and came with a thickened jus sauce splatter that was delicious. Honestly though their dessert was the true star. We had a cherimoya ice cream/italian ice, topped with pasty cream and dried cherimoya. This was light, refreshing, and indulgent all at the same time! The other dessert was a chocolate ice cream with a banana cream and fosters bananas on it, topped with a cashew brittle. It was intensely rich and creamy with a great pop of banana. 
The service was also great. Very knowledgeable, friendly, and attentive. 
Definitely a pricier spot, prepare to drop some cash on dinner and a few cocktails, but well worth it.",True,0,0,1,Bre Y.,en,"{'neg': 0.009, 'neu': 0.704, 'pos': 0.287, 'compound': 0.9983}",0.9983,0.287,0.009,0.704,positive
112,2023-01-16 13:22:39+00:00,4,"Solid place overall, would go back.

The space: very nice decor, high ceilings with massive windows letting light in, lots of plants and a beautiful wrap around bar in the center.

The service: Friendly and quick 

The food: Everything was delicious. The breakfast burrito was hearty and full of flavor, the fried rice omelette had interesting textures especially with the kick from pickled chilis and the spicy mayo, the mussels was refreshing with the acidity from limes balancing out the cilantro and onions, finally the beef tenderloin was excellent.

The prices: They are pretty out there, the food is fairly priced but the drinks are NOT, would recommend avoiding. Black coffee for 8$, glass of wine for 16-18$, I'll pass.

Overall, this is a great 4.5/5 place for brunch (based on food) but would avoid drinks there",True,0,0,0,Cesar Y.,en,"{'neg': 0.067, 'neu': 0.765, 'pos': 0.168, 'compound': 0.9191}",0.9191,0.168,0.067,0.765,positive
111,2023-01-17 15:08:27+00:00,4,"I forgot to write a review a few months ago, but I remember having a good time! I can't recall every dish as clearly, but I remember the fluke and calamari were real stand outs. I also really liked the chicken thigh skewers. We also had a bottle of red that the waiter recommended, and it was delish. 

I would come back, but probably not for the tasting menu. The tasting was a bit much, and I don't think each dish really worked harmoniously with the others. It was just a lot of good stand alone dishes--so I would recommend going for the a la carte option and just picking 2 or 3 things that spark your interest--everything was good.",True,1,0,1,Alex G.,en,"{'neg': 0.02, 'neu': 0.732, 'pos': 0.249, 'compound': 0.9836}",0.9836,0.249,0.02,0.732,positive
110,2023-02-03 09:21:59+00:00,5,"Great service, nice ambience. Food is pricey, but it was worth the experience. The cuisine consisted of many things I never tried before, but everything was delicious. The flavors were new and interesting and you could tell that everything was well prepared. Would recommend for a special outing.",False,0,0,0,Dominique R.,en,"{'neg': 0.035, 'neu': 0.51, 'pos': 0.455, 'compound': 0.9844}",0.9844,0.455,0.035,0.51,positive
109,2023-02-06 01:22:05+00:00,1,"I would give me half star if I can, I got sick has to cancel my reservation last min.
I called in and explained why I have to cancel, but still got charged for the late cancel fee.
I called in again to explain, hoping they would understand that wasn't on purpose, the person answered the phone just said in a cold tone that this is their policy, and later asked if I want to book another reservation (which i refuse obviously lol)

This restaurant doesn't care about the customer, would never go there with this kind of attitude and experience.",False,3,0,0,Casper Y.,en,"{'neg': 0.246, 'neu': 0.708, 'pos': 0.045, 'compound': -0.972}",-0.972,0.045,0.246,0.708,negative
108,2023-02-08 19:16:48+00:00,1,"The worst service by a head waiter and manager that I've ever experienced completely overshadowed a fantastic kitchen.

After arriving within the accepted timeframe for a 7:00 reservation, our waiter went out of his way to rush us through dinner, made rude comments when we failed to order our third cocktail, lied about having ""run out of dessert"" and seemingly only cared about his cover count for the night.

The manager was obviously complicit in the service charade, a simple ""could we suggest dessert at the bar"" would've gone a long way in smoothing things over but not a chance...a smirk and a condescending ""thank you for joining us"" was all we got.

The owner should elevate the servers delivering the dinner selections; they were courteous, helpful and pleasant unlike our pompous, pretentious lead waiter and sanctimonious manager who are better suited for wfh careers.",False,0,0,0,Craig S.,en,"{'neg': 0.168, 'neu': 0.667, 'pos': 0.165, 'compound': -0.3738}",-0.3738,0.165,0.168,0.667,negative
107,2023-02-10 21:44:46+00:00,1,I've been going to Llama Inn for years now and have always had good experiences and I don't write too many reviews. I had the pleasure of meeting the manager Dan and holy crap this guy has no idea what hospitality is. How this guy is in this industry is beyond me . My friends and I will never come here again .,False,1,0,0,Adam K.,en,"{'neg': 0.071, 'neu': 0.785, 'pos': 0.144, 'compound': 0.7096}",0.7096,0.144,0.071,0.785,positive
106,2023-02-12 14:02:09+00:00,3,"Overall the Llama Inn really gets 2.5 stars. The dishes we had were too sour. The overbearing taste of lime in the fluke ceviche and arroz con mariscos leave no room for the seafood flavor to come out. The seafood is fresh but hard to distinguish due to the strong lime flavor. The dishes are mainly for sharing but are too small. You and a friend can really get 4-5 bites with each dish, no more. The thigh on skewers were good but for two people you only get three. You have to pay another $8 to add an extra skewer. 
Note that three small dishes and one drink will cost you an average of $115. 
The decor is nice but the tables are packed in too close which doesn't provide you with quiet conversations. The service was friendly and comparable to other restaurants. 
With many good restaurant establishments in Williamsburg, there are better alternatives. There are also better Peruvian restaurants in Brooklyn that are comparable and better without the higher price tag.",False,0,0,0,William W.,en,"{'neg': 0.108, 'neu': 0.695, 'pos': 0.197, 'compound': 0.9741}",0.9741,0.197,0.108,0.695,positive
105,2023-02-12 20:42:38+00:00,2,"Was excited to try this place. It has a nice open kitchen / bar layout. However, the prices are outrageous here. 

2 baked oysters for $12. The Lomo Saltado is $82 but has so few cubes of sub-par steak. It's all fries and comes with two sides of carbs. I've had full strips of high quality steak that cost about the same. 

Don't be fooled by the pictures!",True,2,0,0,Steven Z.,en,"{'neg': 0.027, 'neu': 0.838, 'pos': 0.134, 'compound': 0.8306}",0.8306,0.134,0.027,0.838,positive
104,2023-02-15 14:31:01+00:00,1,Really disappointed with my experience. They seated me and my girlfriend at an eight person communal table on Valentine's Day without any advance notice. The host refused to move us to one of the open two person tables or bar seats that were available at the time. This place is too expensive to be cramming people in like that.,False,0,0,0,Scott W.,en,"{'neg': 0.21, 'neu': 0.756, 'pos': 0.034, 'compound': -0.9412}",-0.9412,0.034,0.21,0.756,negative
103,2023-02-20 20:11:53+00:00,4,"It was good but not typical puervian food. Lomo saltado was great just took a very long time to come out, we were almost the last ones to leave the restaurant. Drinks were good as well. Just waited forever for our main course to come out.",False,0,0,0,Brie B.,en,"{'neg': 0.141, 'neu': 0.631, 'pos': 0.228, 'compound': 0.6554}",0.6554,0.228,0.141,0.631,positive
102,2023-02-22 23:45:25+00:00,5,"Amazing food and great ambiance. 
Service is a bit slow. But the food made up for the wait.",False,0,0,0,Madhuri p.,en,"{'neg': 0.269, 'neu': 0.53, 'pos': 0.202, 'compound': -0.3919}",-0.3919,0.202,0.269,0.53,negative
101,2023-02-27 20:36:56+00:00,1,"BE WARNED. Llama Inn was a huge disappointment, the only saving grace was our lovely server. I booked on Resy the outdoor ""covered and heated"" seating. Sounds so lovely, a warm cozy dinner. It was NOT covered and NOT heated. It was 20 degrees outside and the heaters DID NOT WORK. Asking the staff how this was insane they alluded to the fact that it is a known fact that the heating doesn't work outside. It's New York in February and the management of this restaurant somehow think its ok to lie to their guests and sit them outside with no heat. Not only that but there is 0 ambience outside, the music was glitching and the wind blew the curtains open. I wouldn't know if the food was good because by the time it gets outside it's no longer warm. No they did not comp anything either.",False,0,0,0,Chloe M.,en,"{'neg': 0.104, 'neu': 0.778, 'pos': 0.118, 'compound': 0.3009}",0.3009,0.118,0.104,0.778,positive
100,2023-03-04 19:03:49+00:00,2,"First off, I rarely have this strong of a review for a restaurant. I reached out to management to voice my feedback directly to them before writing a review, but didn't hear back...so here it is:

We came here for dinner with high expectations.

The good: ceviche was fresh and tasty, the bok choy was delicious. Drinks were good.

The bad:
1. RIDICULOUSLY OVERPRICED meat dishes. the pork collar had 4 tiny pieces for $34 and the main steak dish, Lomo Saltado, was very disappointing for $82. The lomo saltado was a few small pieces of steak drenched in salty gravy sauce topped with fries, served with side of rice, bread, small amount of guacamole. For someone who eats out a lot in NYC, I'm used to high prices for certain dishes but this was just ridiculous and felt like robbery. The majority of this dish is low cost ingredients-fries and rice. I actually could not belief the price of this dish for what was served.

2. The service. We had to constantly ask for more water and serving utensils for the dishes. We had an ice cream dessert that melted before a serving utensil was given to us. Our server never came to ask us how any of the dishes were.

Overall, a very disappointing and overpriced meal. If you do come here, stick to drinks, ceviches and probably the vegetable dishes.",False,0,0,0,Andrea F.,en,"{'neg': 0.234, 'neu': 0.636, 'pos': 0.13, 'compound': -0.9916}",-0.9916,0.13,0.234,0.636,negative
99,2023-03-05 18:02:10+00:00,5,"We absolutely loved coming here. The food is delicious and the service is even better. We had Rachel and John. They went above and beyond to make sure my 17 month old had everything he needed to stay happy at dinner. We were nervous that such a nice restaurant wouldn't be accommodating to little ones, but I saw plenty of other kids there. It helped that the music was loud enough to drown out baby noises, but not so loud you couldn't hear the people across from you. 

You can't go wrong with the drinks, especially the sangria cocktail. The mushroom rice plate is a must order!",False,0,0,0,Alice L.,en,"{'neg': 0.055, 'neu': 0.794, 'pos': 0.151, 'compound': 0.858}",0.858,0.151,0.055,0.794,positive
98,2023-03-13 18:44:01+00:00,5,"Overall rating 4.9997
.0003 off because of my company

From looking at the low star reviews, I'm pretttty sure this is a Michelin star restaurant. How are people confused that it's expensive? This is a $$$ place. I don't understand.

One of my favorite places in the world is Peru (highly, highly recommend Machu Picchu). This is the best ceviche I've ever had in my life. I actually came to the terms I didn't like ceviche a few years ago. But man oh man, soo good. Get both. It's worth it.

It was a little weird that they don't serve pisco sour on the menu. I think I had to request it to get a variation of it.

I believe I went around 6 or 7 (pre-peak) and it was pretty quiet. I sat near the ""bar/ kitchen"" but I wish I chose a dining table. The decor is gorg (plants everywhere) & it literally feels like you're in another world than the hustle & bustle of Williamsburg. I'm obsessed.

For the main, my date & I split the Crispy Pig Tails... it, was, interesting. I don't think I could get over the poor tails on the pigs ! Surprisingly a reasonable serving size, but not for me.

I will definitely be coming back & still think about the ceviche.",False,0,0,0,Olivia N.,en,"{'neg': 0.098, 'neu': 0.724, 'pos': 0.177, 'compound': 0.9623}",0.9623,0.177,0.098,0.724,positive
97,2023-03-27 18:54:19+00:00,4,"Food was very good. Had the salmon ceviche and lomo saltado, which appeared to be the current special. Both very tasty and well-executed.

Atmosphere was solid for what it was - vibey, energetic, loud. 

Service was fine - waitress was not particularly attentive, but definitely friendly and helpful whenever she did make the rounds. Can't hold that against her - guessing staff may be overworked (see last point). 

Expensive-ish, but not unexpectedly so. Think the two of us got out of there for about $120, w/ tip but no alcohol.

Minus 1 Star because it was crowded as all get-out. Could barely fit in the front door and had to wait ~10 minutes for our table despite a reservation. Tables were so close together you had to ask your neighbor to move their table to allow space for someone sitting in the window bench to get out of their seat. The positive flipside of them packing so many bodies in is that we were able to change our reservation 2 days prior and still find something on the late side of the dinner hour. Not guaranteed at a lot of places in NY, so that was nice.

In short: good food, good atmosphere, don't come here if you're claustrophobic or in a rush.",False,0,0,0,Eric V.,en,"{'neg': 0.048, 'neu': 0.756, 'pos': 0.196, 'compound': 0.9896}",0.9896,0.196,0.048,0.756,positive
96,2023-04-04 20:27:48+00:00,5,"I loved this place!!!!! It is a bit expensive, but I think the food is super good. 

+ Lomo saltado: DIY which is SO FUN. They have this egg omelete that you use to wrap around the meat and it was DELICIOUS. I also really liked all the meat as well. It was perfectly cooked + so plentiful with the fries. 
+ Bok choy salad: SOOO GOOOD. I am obsessed!!!! Do not skip on this. 

All the drinks were delicious, it was well decorated restaurant, with a lot of coziness. I can't wait to plan to be back!",True,1,0,0,Cathy Y.,en,"{'neg': 0.021, 'neu': 0.531, 'pos': 0.447, 'compound': 0.9969}",0.9969,0.447,0.021,0.531,positive
95,2023-04-08 18:32:28+00:00,5,"First things first, the inside is beautiful, walking into the space... it's beautiful and spacious. Llama Inn opened 7 years ago and can't speak to past service but today, it was amazing, and for a Saturday brunch, that's a biggie. The food is amazing and its not surprising that they are on the James Beard list of nominees. So let's talk food - it's more Peruvian fusion and got-damn I love the vibe. There was nothing that wasn't delicious and even when it didn't make sense, it came together - the salty, the sweet, the sour, and the fat were all balanced in each delicious bite. So worth going and might I suggest go now.",True,3,1,2,Akilah R.,en,"{'neg': 0.063, 'neu': 0.651, 'pos': 0.286, 'compound': 0.9882}",0.9882,0.286,0.063,0.651,positive
94,2023-04-08 22:07:44+00:00,2,"this was a let down. i was excited to try this spot, but the food was underwhelming at best. way overpriced, took ages to get the food and no it wasn't busy, and the spicy chicken sandwich (brunch) was over cooked, not spicy and pretty flavorless. 
service was good, but sadly will not return simply based on the lack of excitement in the food. 
other brunch dishes the table got: breakfast burrito, avocado toast (beautiful presentation but wayyyy overpriced for one piece of toast) 
the vibe was great, the aesthetic is very natural and modern.",False,0,0,0,Adam M.,en,"{'neg': 0.289, 'neu': 0.514, 'pos': 0.197, 'compound': -0.9578}",-0.9578,0.197,0.289,0.514,negative
93,2023-04-11 14:01:44+00:00,2,"The ambiance was beautiful but it was a bit tight inside. 

The portions are small excluding the Lomo salado. It was salty and too dense. It was hard to finish. 

The service was good. They were very attentive. 

I wouldn't go again. There was nothing out of this world where it would make me want to go back again.",False,0,0,0,Tiffani Q.,en,"{'neg': 0.179, 'neu': 0.635, 'pos': 0.185, 'compound': -0.1307}",-0.1307,0.185,0.179,0.635,negative
92,2023-04-16 14:43:22+00:00,2,"$84 for a small plate of prime rib with a  couple rolls, broccoli and sauce on the side? GTFO",False,0,0,0,Chris K.,en,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0.0,0.2,0.8,negative
91,2023-04-16 20:52:41+00:00,2,Obscenely overpriced. The hostess had an attitude and the waiter was pushy. We spent nearly $300 and we were still hungry. Would not go here again- the portions were super tiny and crazy expensive for what it was. $44 for fried chicken?! And it was like 4 dry pieces? I can't even. The appetizers tasted better but again you're paying like $10 per bite!! We had to go get pizza afterwards because we were all starving. And literally the non alcoholic drink came in a tiny little kiddie cup and that was $15. Half of it was a giant cube of ice and a flower for decoration. It was basically guava juice. Shrinkflation is rampant but this was the most ridiculous I've seen!,False,0,1,0,Anna I.,en,"{'neg': 0.221, 'neu': 0.714, 'pos': 0.065, 'compound': -0.9743}",-0.9743,0.065,0.221,0.714,negative
90,2023-04-18 02:39:34+00:00,1,"Just finished dining here about 15 mins ago, and I must say, TAKE YOUR MONEY ELSEWHERE. 

My partner and I paid $250 for our meal including tips and it definitely was not worth it when that price point is almost the same as having an omakase meal. 

We had 3 drinks, 1 app, and 3 entrees: 
1. First off, the portion sizes were really small. 
2. The drink I had tasted similar to a Moscow mule which they were charging 20 bucks for. 
3. The pork belly app was fine but it definitely had too much sauce on top of it and was not charred enough. 
4. We waited almost 30 mins for our first entree to come out l, which were the clams served on top of the sourdough. Honestly, that was the only best tasting dish we've had out of the 3 entrees. 
5. I understand that they were probably sending the dishes out one at a time so we can eat it while it's made to order, but the wait in between the dishes were really long and we pretty much grew impatient. 
6. The sea bass dish was mediocre. The portion size of the sea bass was ridiculously small compared to its other complimenting component. 
7. The fried chicken was a disappointment. Honestly tasted the same as the fried chicken I could get at Stop&Shop. People can say, the hell would you go to a Peruvian restaurant for fried chicken when they got other options. However, if they are going to put something on the menu, I should at least expect it to be tasty. 
8. Ambiance was okay, since we sat at the bar.. so I don't really expect much. But the service wasn't that amazing to be worth tipping 40 bucks. But sure, I understood the 20% tipping policy.
 
Lastly, I would definitely not be back for another meal.",False,0,0,0,Joyce C.,en,"{'neg': 0.156, 'neu': 0.719, 'pos': 0.125, 'compound': -0.9262}",-0.9262,0.125,0.156,0.719,negative
89,2023-04-18 17:02:38+00:00,5,"Llama Inn remains impeccable. I finally made it in time for happy hour (M-F from 5-6:30) and tried:

+ Llama del rey
+ La calzada
+ Cariñito
+ Fog catcher 
+ Fluke ceviche
+ Baked oysters
+ bok choy
+ Iberico pork collar 
+ Beef tongue 
+ Side of fries 
+ Stone fruit dessert 

My favorite cocktails were the llama del rey and fog catcher, while the top dishes were the oysters and bok choy. That bok choy is NYC's best-kept salad secret. Dessert was also awesome!",True,1,0,0,Gab G.,en,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.9168}",0.9168,0.154,0.0,0.846,positive
88,2023-04-29 14:02:31+00:00,1,"Food is bland. Would not go back. If I wanted good fusion Peruvian food I'd sooner go to Artesano, where the flavors slap! Rude  female bartender with short hair.",False,0,0,0,Ivette P.,en,"{'neg': 0.394, 'neu': 0.507, 'pos': 0.099, 'compound': -0.9545}",-0.9545,0.099,0.394,0.507,negative
